#x  v  f0  f1x  f0*v^2  0.5*me*f1x*v^5 0.5*me*f0*v^5
0.16575571 1.1697989e+10 1.4379846e-15 6.970959e-16 196778.04 69551787 1.4347294e+08
0.16575571 1.1693795e+10 1.4551487e-15 7.0473947e-16 198984.08 70188462 1.449254e+08
0.16575571 1.1689601e+10 1.4725103e-15 7.1246338e-16 201213.78 70830573 1.4639174e+08
0.16575571 1.1685407e+10 1.4900716e-15 7.2026846e-16 203467.39 71478167 1.4787206e+08
0.16575571 1.1681213e+10 1.5078346e-15 7.2815559e-16 205745.15 72131293 1.4936651e+08
0.16575571 1.1677019e+10 1.5258017e-15 7.3612563e-16 208047.3 72789998 1.508752e+08
0.16575571 1.1672825e+10 1.5439749e-15 7.4417947e-16 210374.08 73454333 1.5239825e+08
0.16575571 1.1668632e+10 1.5623567e-15 7.5231801e-16 212725.74 74124346 1.5393579e+08
0.16575571 1.1664438e+10 1.5809491e-15 7.6054218e-16 215102.52 74800090 1.5548794e+08
0.16575571 1.1660244e+10 1.5997545e-15 7.6885289e-16 217504.68 75481616 1.5705482e+08
0.16575571 1.165605e+10 1.6187751e-15 7.772511e-16 219932.46 76168977 1.5863657e+08
0.16575571 1.1651856e+10 1.6380133e-15 7.8573776e-16 222386.11 76862226 1.602333e+08
0.16575571 1.1647662e+10 1.6574714e-15 7.9431383e-16 224865.89 77561417 1.6184514e+08
0.16575571 1.1643468e+10 1.6771518e-15 8.0298029e-16 227372.06 78266605 1.6347222e+08
0.16575571 1.1639274e+10 1.6970567e-15 8.1173814e-16 229904.87 78977844 1.6511468e+08
0.16575571 1.1635081e+10 1.7171887e-15 8.2058837e-16 232464.59 79695191 1.6677263e+08
0.16575571 1.1630887e+10 1.73755e-15 8.2953202e-16 235051.47 80418702 1.684462e+08
0.16575571 1.1626693e+10 1.7581433e-15 8.3857013e-16 237665.78 81148437 1.7013554e+08
0.16575571 1.1622499e+10 1.7789708e-15 8.4770374e-16 240307.79 81884454 1.7184075e+08
0.16575571 1.1618305e+10 1.800035e-15 8.5693394e-16 242977.75 82626813 1.7356198e+08
0.16575571 1.1614111e+10 1.8213384e-15 8.6626179e-16 245675.93 83375574 1.7529936e+08
0.16575571 1.1609917e+10 1.8428834e-15 8.7568841e-16 248402.59 84130799 1.77053e+08
0.16575571 1.1605723e+10 1.8646726e-15 8.852149e-16 251158.01 84892550 1.7882303e+08
0.16575571 1.160153e+10 1.8867084e-15 8.9484239e-16 253942.44 85660891 1.806096e+08
0.16575571 1.1597336e+10 1.9089935e-15 9.0457204e-16 256756.18 86435885 1.8241283e+08
0.16575571 1.1593142e+10 1.9315304e-15 9.14405e-16 259599.5 87217597 1.8423285e+08
0.16575571 1.1588948e+10 1.9543219e-15 9.2434243e-16 262472.68 88006091 1.8606982e+08
0.16575571 1.1584754e+10 1.9773704e-15 9.343855e-16 265376.01 88801430 1.8792385e+08
0.16575571 1.158056e+10 2.0006788e-15 9.4453536e-16 268309.78 89603679 1.897951e+08
0.16575571 1.1576366e+10 2.0242497e-15 9.547932e-16 271274.27 90412900 1.9168369e+08
0.16575571 1.1572172e+10 2.0480858e-15 9.651602e-16 274269.77 91229158 1.9358978e+08
0.16575571 1.1567979e+10 2.07219e-15 9.7563759e-16 277296.59 92052519 1.9551349e+08
0.16575571 1.1563785e+10 2.096565e-15 9.8622657e-16 280355.01 92883048 1.9745498e+08
0.16575571 1.1559591e+10 2.1212136e-15 9.9692837e-16 283445.34 93720811 1.9941438e+08
0.16575571 1.1555397e+10 2.1461386e-15 1.0077442e-15 286567.87 94565875 2.0139184e+08
0.16575571 1.1551203e+10 2.1713429e-15 1.0186754e-15 289722.91 95418306 2.0338751e+08
0.16575571 1.1547009e+10 2.1968294e-15 1.0297232e-15 292910.78 96278171 2.0540153e+08
0.16575571 1.1542815e+10 2.2226011e-15 1.0408888e-15 296131.78 97145536 2.0743405e+08
0.16575571 1.1538621e+10 2.248661e-15 1.0521735e-15 299386.24 98020469 2.0948522e+08
0.16575571 1.1534428e+10 2.2750121e-15 1.0635787e-15 302674.47 98903036 2.115552e+08
0.16575571 1.1530234e+10 2.3016574e-15 1.0751055e-15 305996.81 99793304 2.1364415e+08
0.16575571 1.152604e+10 2.3286001e-15 1.0867553e-15 309353.58 1.0069134e+08 2.1575222e+08
0.16575571 1.1521846e+10 2.3558433e-15 1.0985294e-15 312745.11 1.0159721e+08 2.1787956e+08
0.16575571 1.1517652e+10 2.3833901e-15 1.1104291e-15 316171.74 1.0251098e+08 2.2002635e+08
