# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
69592849 6.2723398e-10 6.5682043e-13 3037797.4 0.48834811
69570457 6.3543261e-10 6.6482871e-13 3075524.7 0.49350759
69548044 6.4374264e-10 6.7293315e-13 3113738.4 0.49871945
69525609 6.5216567e-10 6.8113491e-13 3152445.2 0.50398422
69503153 6.6070331e-10 6.894352e-13 3191651.7 0.50930244
69480675 6.693572e-10 6.9783523e-13 3231364.8 0.51467467
69458174 6.78129e-10 7.0633625e-13 3271591.3 0.52010149
69435652 6.8702041e-10 7.1493954e-13 3312338.2 0.52558347
69413108 6.9603312e-10 7.2364638e-13 3353612.6 0.5311212
69390543 7.0516889e-10 7.3245809e-13 3395421.6 0.53671529
69367955 7.1442948e-10 7.4137598e-13 3437772.6 0.54236635
69345345 7.2381668e-10 7.5040142e-13 3480672.9 0.54807498
69322712 7.3333231e-10 7.5953573e-13 3524129.9 0.55384179
69300058 7.4297821e-10 7.6878029e-13 3568151.4 0.5596674
69277382 7.5275627e-10 7.7813648e-13 3612745 0.56555244
69254683 7.6266839e-10 7.8760568e-13 3657918.6 0.57149751
69231962 7.7271649e-10 7.9718932e-13 3703680 0.57750325
69209218 7.8290253e-10 8.0688881e-13 3750037.3 0.5835703
69186452 7.9322852e-10 8.1670562e-13 3796998.6 0.58969932
69163664 8.0369646e-10 8.2664122e-13 3844572.4 0.59589095
